category,name,authors,url,distinguished
Code Generation,CodeGen4Libs: A Two-Stage Approach for Library-Oriented Code Generation,"Mingwei Liu, Tianyong Yang, Yiling Lou, Xueying Du, Ying Wang, Xin Peng",https://mingwei-liu.github.io/files/ase2023-CodeGen4Libs.pdf,False
Code Generation,Domain Adaptive Code Completion via Language Models and Decoupled Domain Databases,"Ze Tang, Jidong Ge, Shangqing Liu, Tingwei Zhu, Tongtong Xu, Liguo Huang, Bin Luo",https://arxiv.org/abs/2308.09313,True
Code Generation,Fast and Reliable Program Synthesis via User Interaction,"Yanju Chen, Chenglong Wang, Xinyu Wang, Osbert Bastani, Yu Feng",https://conf.researchr.org/details/ase-2023/ase-2023-papers/109/Fast-and-Reliable-Program-Synthesis-via-User-Interaction,False
Code Generation,From Misuse to Mastery: Enhancing Code Generation with Knowledge-Driven AI Chaining,"Xiaoxue Ren, Xinyuan Ye, Dehai Zhao, Zhenchang Xing, Xiaohu Yang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/121/From-Misuse-to-Mastery-Enhancing-Code-Generation-with-Knowledge-Driven-AI-Chaining,False
Code Generation,Generative Type Inference for Python,"Yun Peng, Chaozheng Wang, Wenxuan Wang, Cuiyun Gao, Michael Lyu",https://arxiv.org/abs/2307.09163,True
Code Generation,Compiler Auto-tuning via Critical Flag Selection,"Mingxuan Zhu, Dan Hao",No URL available,False
Code Generation,CAT-LM: Training Language Models on Aligned Code And Tests,"Nikitha Rao, Kush Jain, Uri Alon, Claire Le Goues, Vincent J. Hellendoorn",https://conf.researchr.org/details/ase-2023/ase-2023-papers/59/CAT-LM-Training-Language-Models-on-Aligned-Code-And-Tests,False
Code Generation,Improving code extraction from coding screencasts using a code-aware encoder-decoder model,"Abdulkarim Malkadi, Ahmad Tayeb, Sonia Haiduc",https://conf.researchr.org/details/ase-2023/ase-2023-papers/110/Improving-code-extraction-from-coding-screencasts-using-a-code-aware-encoder-decoder-,False
Code Generation,InfeRE: Step-by-Step Regex Generation via Chain of Inference,"Shuai Zhang, Xiaodong Gu, Beijun Shen, Yuting Chen",https://arxiv.org/abs/2308.04041,False
Code Generation,MELT: Mining Effective Lightweight Transformations from Pull Requests,"Daniel Ramos, Hailie Mitchell, Ines Lynce, Vasco Manquinho, Ruben Martins, Claire Le Goues",https://arxiv.org/abs/2308.14687,False
Code Generation,On the Evaluation of Neural Code Translation: Taxonomy and Benchmark,"Mingsheng Jiao, Tingrui Yu, Xuan Li, Guan Jie Qiu, Xiaodong Gu, Beijun Shen",https://arxiv.org/abs/2308.08961,False
Code Generation,Pluggable Type Inference for Free,"Martin Kellogg, Daniel Daskiewicz, Loi Ngo Duc Nguyen, Muyeed Ahmed, Michael D. Ernst",https://web.njit.edu/~mjk76/papers/ase2023-camera-ready.pdf,False
Web Development,Adaptive REST API Testing with Reinforcement Learning,"Myeongsoo Kim, Saurabh Sinha, Alessandro Orso",https://arxiv.org/abs/2309.04583,False
Web Development,Increasing the Responsiveness of Web Applications by Introducing Lazy Loading,"Alexi Turcotte, Satyajit Gokhale, Frank Tip",No URL available,False
Web Development,"Let's Chat to Find the APIs: Connecting Human, LLM and Knowledge Graph through AI Chain","Qing Huang, Zhenyu Wan, Zhenchang Xing, Changjing Wang, Jieshan Chen, Xiwei (Sherry) Xu, Qinghua Lu",https://conf.researchr.org/details/ase-2023/ase-2023-papers/32/Let-s-Chat-to-Find-the-APIs-Connecting-Human-LLM-and-Knowledge-Graph-through-AI-Cha,False
Web Development,PTdetector: An Automated JavaScript Front-end Library Detector,"Xinyue Liu, Lukasz Ziarek",https://www.researchgate.net/publication/373638073_PTDETECTOR_An_Automated_JavaScript_Front-end_Library_Detector,False
Web Development,Revealing Performance Issues in Server-side WebAssembly Runtimes via Differential Testing,"Shuyao Jiang, Ruiying Zeng, Zihao Rao, Jiazhen Gu, Yangfan Zhou, Michael Lyu",https://arxiv.org/abs/2309.12167,False
Testing Tools and Techniques,AutoLog: A Log Sequence Synthesis Framework for Anomaly Detection,"Yintong Huo, Yichen LI, Yuxin Su, Pinjia He, Zifan Xie, Michael Lyu",https://arxiv.org/pdf/2308.09324.pdf,False
Testing Tools and Techniques,Aster: Automatic Speech Recognition System Accessibility Testing for Stutterers,"Yi Liu, Yuekang Li, Gelei Deng, Felix Juefei-Xu, Yao Du, Cen Zhang, Chengwei Liu, Yeting Li, Lei Ma, Yang Liu, Yuekang Li",No URL available,False
Testing Tools and Techniques,Software Entity Recognition with Noise-Robust Learning,"Tai Nguyen, Yifeng Di, Joohan Lee, Muhao Chen, Tianyi Zhang",http://tianyi-zhang.github.io/files/ase2023-wikiser.pdf,False
Code Quality and Code Smells,Contextuality of Code Representation Learning,"Yi Li, Shaohua Wang, Tien N. Nguyen",No URL available,False
Code Quality and Code Smells,On-the-fly Improving Performance of Deep Code Models via Input Denoising,"Zhao Tian, Junjie Chen, Xiangyu Zhang",https://arxiv.org/abs/2308.09969,False
Code Quality and Code Smells,Using Deep Learning to Automatically Improve Code Readability,"Antonio Vitale, Valentina Piantadosi, Simone Scalabrino, Rocco Oliveto",https://sscalabrino.github.io/files/2023/ASE2023UsingDeepLearning.pdf,False
Code Quality and Code Smells,Towards Automatically Addressing Self-Admitted Technical Debt: How Far Are We?,"Antonio Mastropaolo, Massimiliano Di Penta, Gabriele Bavota",https://arxiv.org/pdf/2308.08943.pdf,False
Code Summarization,Delving into Commit-Issue Correlation to Enhance Commit Message Generation Models,"Liran Wang, Xunzhu Tang, Yichen He, Changyu Ren, Shuhua Shi, Chaoran Yan, Zhoujun Li",https://arxiv.org/abs/2308.00147,False
Code Summarization,From Commit Message Generation to History-Aware Commit Message Completion,"Aleksandra Eliseeva, Yaroslav Sokolov, Egor Bogomolov, Yaroslav Golubev, Danny Dig, Timofey Bryksin",https://arxiv.org/abs/2308.07655,False
Code Summarization,Automatic Generation and Reuse of Precise Library Summaries for Object-Sensitive Pointer Analysis,"Jingbo Lu, Dongjie He, Wei Li, Yaoqing Gao, Jingling Xue",https://www.cse.unsw.edu.au/~liwei/files/ase23-library-summary.pdf,False
Code Summarization,What Makes Good In-context Demonstrations for Code Intelligence Tasks with LLMs?,"Shuzheng Gao, Xin-Cheng Wen, Cuiyun Gao, Wenxuan Wang, Hongyu Zhang, Michael Lyu",https://arxiv.org/abs/2304.07575,False
Code Summarization,HexT5: Unified Pre-training for Stripped Binary Code Information Inference,"Jiaqi Xiong, Guoqiang Chen, Kejiang Chen, Han Gao, Shaoyin Cheng, Weiming Zhang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/96/HexT5-Unified-Pre-training-for-Stripped-Binary-Code-Information-Inference,False
Code Summarization,Generating Variable Explanations via Zero-shot Prompt Learning,"Chong Wang, Yiling Lou, Liu Junwei, Xin Peng",https://conf.researchr.org/details/ase-2023/ase-2023-papers/51/Generating-Variable-Explanations-via-Zero-shot-Prompt-Learning,False
Program Verification,Demystifying Template-based Invariant Generation for Bit-Vector Programs,"Peisen Yao, Jingyu Ke, Jiahui Sun, Hongfei Fu, Rongxin Wu, Kui Ren",No URL available,False
Program Verification,EndWatch: A Practical Method for Detecting Non-Termination in Real-World Software,"Yao Zhang, Xiaofei Xie, Yi Li, Sen Chen, Cen Zhang, Xiaohong Li",https://personal.ntu.edu.sg/yi_li/files/Zhang2023EAP.pdf,True
Program Verification,Symbolic Fixpoint Algorithms for Logical LTL Games,"Stanly Samuel, Deepak D'Souza, Raghavan Komondoor",https://arxiv.org/abs/2306.02427,False
Program Verification,Expediting Neural Network Verification via Network Reduction,"Yuyi Zhong, Ruiwei Wang, Siau-Cheng Khoo",https://arxiv.org/abs/2308.03330,False
Program Verification,SMT Solver Validation Empowered by Large Pre-trained Language Models,"Maolin Sun, Yibiao Yang, Yang Wang, Ming Wen, Haoxiang Jia, Yuming Zhou",https://yangyibiao.github.io/files/papers/Last-ase23.pdf,False
Program Verification,HOBAT: Batch Verification for Homogeneous Structural Neural Networks,"Jingyang Li, Guoqiang Li",https://conf.researchr.org/details/ase-2023/ase-2023-papers/18/HOBAT-Batch-Verification-for-Homogeneous-Structural-Neural-Networks,False
Code Change Analysis,Code Difference Guided Adversarial Example Generation for Deep Code Models,"Zhao Tian, Junjie Chen, Zhi Jin",https://arxiv.org/abs/2301.02412,False
Code Change Analysis,ZC3 Zero-Shot Cross-Language Code Clone Detection,"Jia Li, Chongyang Tao, Zhi Jin, Fang Liu, Jia Li, Ge Li",https://arxiv.org/pdf/2308.13754.pdf,False
Code Change Analysis,Persisting and Reusing Results of Static Program Analyses on a Large Scale,"Johannes Düsing, Ben Hermann, Ben Hermann",https://sse.cs.tu-dortmund.de/storages/sse-cs/r/Publications/Preprints/sparri.pdf,False
Code Change Analysis,Optimizing Continuous Development By Detecting and Preventing Unnecessary Content Generation,"Talank Baral, Shanto Rahman, Bala Naren Chanumolu, Basak Balci, Tuna Tuncer, August Shi, Wing Lam",https://cs.gmu.edu/~winglam/publications/2023/BaralETAL23OptCD.pdf,False
Code Change Analysis,iASTMapper: An Iterative Similarity-Based Abstract Syntax Tree Mapping Algorithm,"Neng Zhang, ChenQinde, Zibin Zheng, Ying Zou",https://nengz.github.io/papers/ASE2023.pdf,False
Software Testing for Specialized Systems,DCLink: Bridging Data Constraint Changes and Implementations in FinTech Systems,"Wensheng Tang, Chengpeng Wang, Peisen Yao, Rongxin Wu, Xianjin Fu, Gang Fan, Charles Zhang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/82/DCLink-Bridging-Data-Constraint-Changes-and-Implementations-in-FinTech-Systems,False
Software Testing for Specialized Systems,Systematically Detecting Packet Validation Vulnerabilities in Embedded Network Stacks,"Paschal Amusuo, Ricardo Andrés Calvo Méndez, Zhongwei Xu, Aravind Machiry, James C. Davis",https://arxiv.org/abs/2308.10965,False
Software Testing for Specialized Systems,WADIFF: A Differential Testing Framework for WebAssembly Runtimes,"Shiyao Zhou, Muhui Jiang, Weimin Chen, Hao Zhou, Haoyu Wang, Xiapu Luo",https://conf.researchr.org/details/ase-2023/ase-2023-papers/65/WADIFF-A-Differential-Testing-Framework-for-WebAssembly-Runtimes,False
Software Testing for Specialized Systems,VRGuide: Efficient Testing of Virtual Reality Scenes via Dynamic Cut Coverage,"Xiaoyin Wang, Tahmid Rafi, Na Meng",https://conf.researchr.org/details/ase-2023/ase-2023-papers/61/VRGuide-Efficient-Testing-of-Virtual-Reality-Scenes-via-Dynamic-Cut-Coverage,False
Software Testing for Specialized Systems,Bridging the Gap between Academia and Industry in Machine Learning Software Defect Prediction: Thirteen Considerations,"Szymon Stradowski, Lech Madeyski",https://doi.org/10.1109/ASE56229.2023.00026,False
Software Testing for Specialized Systems,Identify and Update Test Cases when Production Code Changes: A Transformer-based Approach,"Xing Hu, Zhuang Liu, Xin Xia, Zhongxin Liu, Tongtong Xu, Xiaohu Yang",No URL available,False
Software Testing for Specialized Systems,Revisiting and Improving Retrieval-Augmented Deep Assertion Generation,"Weifeng Sun, Hongyan Li, Meng Yan, Yan Lei, Hongyu Zhang, Hongyu Zhang",No URL available,False
Software Testing for Specialized Systems,QuraTest: Integrating Quantum Specific Features in Quantum Program Testing,"Jiaming Ye, Shangzhou Xia, Fuyuan Zhang, Paolo Arcaini, Lei Ma, Jianjun Zhao, Fuyuki Ishikawa",https://conf.researchr.org/details/ase-2023/ase-2023-papers/70/QuraTest-Integrating-Quantum-Specific-Features-in-Quantum-Program-Testing,False
Software Testing for Specialized Systems,LEAP: Efficient and Automated Test Method for NLP Software,"Mingxuan Xiao, Yan Xiao, Hai Dong, Shunhui Ji, Pengcheng Zhang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/23/LEAP-Efficient-and-Automated-Test-Method-for-NLP-Software,False
Software Testing for Specialized Systems,An Image is Worth a Thousand Toxic Words: A Metamorphic Testing Framework for Content Moderation Software,"Wenxuan Wang, Jingyuan Huang, Jen-tse Huang, Chang Chen, Jiazhen Gu, Pinjia He, Michael Lyu",https://conf.researchr.org/details/ase-2023/ase-2023-papers/29/An-Image-is-Worth-a-Thousand-Toxic-Words-A-Metamorphic-Testing-Framework-for-Content,False
Software Testing for Specialized Systems,CoMSA: A modeling driven sampling approach for configuration performance testing,"Yuanjie Xia, Zishuo Ding, Weiyi Shang",https://ece.uwaterloo.ca/~wshang/pubs/ASE_2023_YUANJIE.pdf,False
Software Testing for Specialized Systems,Effective Concurrency Testing for Go via Directional Primitive-constrained Interleaving Exploration,"Zongze Jiang, Ming Wen, Yixin Yang, Chao Peng, Ping Yang, Hai Jin",https://conf.researchr.org/details/ase-2023/ase-2023-papers/114/Effective-Concurrency-Testing-for-Go-via-Directional-Primitive-constrained-Interleavi,False
Software Testing for Specialized Systems,Fuzzing for CPS Mutation Testing,"Jaekwon Lee, Enrico Viganò, Oscar Cornejo, Fabrizio Pastore, Lionel Briand",https://arxiv.org/abs/2308.07949,False
Bug Detection,A Comparative Study of Transformer-based Neural Text Representation Techniques on Bug Triaging,"Atish Kumar Dipongkor, Kevin Moran",https://conf.researchr.org/details/ase-2023/ase-2023-papers/129/A-Comparative-Study-of-Transformer-based-Neural-Text-Representation-Techniques-on-Bug,False
Bug Detection,Neural SZZ Algorithm,"LingXiao Tang, Lingfeng Bao, Xin Xia, Zhongdong Huang",https://baolingfeng.github.io/papers/ASE2023.pdf,False
Bug Detection,How to Train Your Neural Bug Detector: Artificial vs Real Bugs,"Cedric Richter, Heike Wehrheim",https://github.com/cedricrupb/nbfbaselines/blob/main/paper/ase23-preprint.pdf,False
Bug Detection,Detection of Java Basic Thread Misuses Based on Static Event Analysis,"Baoquan Cui, MiaoMiao Wang, Chi Zhang, Jiwei Yan, Jun Yan, Jian Zhang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/67/Detection-of-Java-Basic-Thread-Misuses-Based-on-Static-Event-Analysis,False
Bug Detection,FLUX: Finding Bugs with LLVM IR Based Unit Test Crossovers,"Eric Liu, Shengjie Xu, David Lie",https://security.csl.toronto.edu/wp-content/uploads/2023/09/eliu-ase2023-flux.pdf,False
Autonomous Systems and Agents,Detecting Smart Home Automation Application Interferences with Domain Knowledge,"Tao Wang, Wei Chen, Liwei Liu, Guoquan Wu, Jun Wei, Tao Huang",https://github.com/tao2years/KnowDetector/blob/main/ase23-main-233.pdf,True
Autonomous Systems and Agents,A Comprehensive Study on Code Clones in Automated Driving Software,"Ran Mo, Yingjie Jiang, Wenjing Zhan, Dongyu Wang, Zengyang Li",https://github.com/vvioletNego/ccParser/blob/master/ase23-main-575.pdf,False
Mobile Development,Enhancing Malware Detection for Android Apps: Detecting Fine-granularity Malicious Components,"Zhijie Liu, Liangfeng Zhang, Yutian Tang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/57/Enhancing-Malware-Detection-for-Android-Apps-Detecting-Fine-granularity-Malicious-Co,False
Mobile Development,Fine-Grained In-Context Permission Classification for Android Apps using Control-Flow Graph Embedding,"Vikas K. Malviya, Yan Naing Tun, Chee Wei Leow, Ailys Tee Xynyn, Lwin Khin Shar, Lingxiao Jiang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/79/Fine-Grained-In-Context-Permission-Classification-for-Android-Apps-using-Control-Flow,False
Mobile Development,How Android Apps Break the Data Minimization Principle: An Empirical Study,"Shaokun Zhang, Hanwen Lei, Yuanpeng Wang, Ding Li, Yao Guo, Xiangqun Chen",https://www.researchgate.net/publication/373834148_How_Android_Apps_Break_the_Data_Minimization_Principle_An_Empirical_Study,False
Mobile Development,DeepScaler: Holistic Autoscaling for Microservices Based on Spatiotemporal GNN with Adaptive Graph Learning,"Chunyang Meng, Shijie Song, Haogang Tong, Maolin Pan, Yang Yu",https://arxiv.org/pdf/2309.00859.pdf,True
Mobile Development,ReuNify: A Step Towards Whole Program Analysis for React Native Android App,"Yonghui Liu, Xiao Chen, Pei Liu, John Grundy, Chunyang Chen, Li Li",https://arxiv.org/abs/2309.03524,False
Mobile Development,WeMinT: Tainting Sensitive Data Leaks in WeChat Mini-Programs,"Shi Meng, Liu Wang, Shenao Wang, Kailong Wang, Xusheng Xiao, Guangdong Bai, Haoyu Wang",No URL available,False
Mobile Development,Vision-based Widget Mapping for Test Migration across Mobile Platforms: Are We There Yet?,"Ruihua Ji, Tingwei Zhu, Xiaoqing Zhu, Chunyang Chen, Minxue Pan, Tian Zhang",No URL available,False
Configuration and Version Management,A Large-Scale Empirical Study on Semantic Versioning in Golang Ecosystem,"Wenke Li, Feng Wu, Cai Fu, Fan Zhou",https://arxiv.org/abs/2309.02894,False
Configuration and Version Management,Where to Go Now? Finding Alternatives for Declining Packages in the npm Ecosystem,"Suhaib Mujahid, Diego Costa, Rabe Abdalkareem, Emad Shihab",https://arxiv.org/pdf/2308.08667.pdf,False
Configuration and Version Management,ESRO: Experience Assisted Service Reliability against Outages,"Sarthak Chakraborty, Shubham Agarwal, Shaddy Garg, Abhimanyu Sethia, Udit Narayan Pandey, Videh Aggarwal, Shiv Saini",https://conf.researchr.org/details/ase-2023/ase-2023-papers/93/ESRO-Experience-Assisted-Service-Reliability-against-Outages,False
Configuration and Version Management,Fixing Privilege Escalations in Cloud Access Control with MaxSAT and Graph Neural Networks,"Yang Hu, Wenxi Wang, Sarfraz Khurshid, Kenneth L. McMillan, Mohit Tiwari",https://conf.researchr.org/details/ase-2023/ase-2023-papers/115/Fixing-Privilege-Escalations-in-Cloud-Access-Control-with-MaxSAT-and-Graph-Neural-Net,False
